7	7
17	18
6	6
6	6
6	6
1	1
3	3
22	23
16	17
23	24
10	11
51	52
4	4
2	2
4	5
21	22
62	63
71	72
13	13
5	5
3	3
33	34
34	35
10	10
24	25
21	22
19	19
1	1
3	3
3	3
2	2
15	16
34	35
7	7
1	1
17	18
27	28
11	11
18	19
1	1
10	10
26	27
2	2
3	3
6	6
14	14
22	22
5	5
6	7
17	17
14	14
4	4
29	30
6	6
19	19
2	2
2	2
2	2
5	5
9	9
27	28
20	21
22	22
22	22
18	18
13	13
12	12
18	19
7	7
18	19
21	21
14	14
12	12
5	5
1	1
7	8
28	28
2	2
7	8
19	20
4	4
3	3
1	1
13	14
27	28
11	11
5	5
8	8
1	1
18	19
18	18
19	20
16	16
6	6
22	23
5	5
4	4
11	11
22	23
35	36
91	92
22	22
26	27
27	28
17	17
34	35
8	8
7	7
23	23
32	33
12	12
25	26
11	11
21	21
14	14
16	17
14	15
15	16
12	12
20	21
24	25
28	29
7	7
4	4
14	14
5	5
12	12
32	33
3	3
10	10
14	15
6	6
3	3
12	13
40	41
14	14
7	7
18	19
47	48
7	7
16	17
12	12
11	11
8	9
16	17
10	10
8	8
35	36
24	25
17	18
2	2
10	11
3	3
2	2
29	30
23	23
53	54
15	15
13	13
5	5
10	10
24	25
18	18
9	9
22	23
1	1
12	12
3	3
3	3
8	8
25	26
70	71
12	12
18	19
24	25
18	18
18	18
5	5
74	75
21	22
5	5
24	25
11	11
19	20
26	27
11	12
13	13
8	8
6	6
3	3
18	18
14	15
12	12
13	14
6	6
14	15
2	2
1	1
14	15
9	10
5	5
7	7
3	4
1	1
9	9
39	40
3	3
2	3
15	16
7	8
3	3
18	19
4	4
3	3
10	10
6	6
2	2
16	17
3	3
7	7
25	26
16	17
5	5
28	29
4	4
10	10
5	5
4	4
13	13
1	1
2	2
16	17
6	6
19	20
11	11
7	7
26	27
29	30
11	11
2	2
4	4
15	15
11	11
18	18
33	34
19	19
5	5
3	3
17	18
13	13
11	11
10	10
3	3
4	4
14	15
32	33
33	34
11	11
10	10
14	15
7	7
10	11
8	8
5	5
38	39
2	2
5	5
18	18
12	12
2	2
15	15
11	11
14	15
6	6
5	5
18	19
14	15
1	1
7	7
3	3
6	6
50	51
18	19
16	17
26	27
15	16
8	8
5	6
15	16
16	17
16	17
3	3
15	16
1	1
3	3
4	4
4	4
12	12
11	11
2	2
8	8
23	24
1	1
7	7
9	9
24	25
3	3
17	17
22	23
32	33
17	17
4	4
11	11
4	4
9	10
6	6
3	3
3	3
1	1
47	48
21	22
14	15
7	7
15	16
5	5
1	1
4	5
5	5
3	3
5	5
17	17
17	18
19	20
28	29
47	48
1	1
5	5
12	12
5	5
7	7
1	1
7	8
1	1
3	4
6	7
18	19
7	7
2	2
2	2
13	14
6	7
3	3
3	3
9	9
4	4
7	8
1	1
50	51
3	3
16	17
9	10
11	11
6	6
16	16
11	12
3	3
8	8
16	17
32	33
19	19
22	23
11	11
2	2
18	18
5	5
6	6
9	10
4	4
33	34
24	25
2	2
8	9
5	5
14	15
19	20
29	30
11	11
2	2
3	3
2	2
12	12
31	32
22	23
26	27
6	6
6	6
1	1
3	3
18	19
7	7
20	21
9	9
12	12
20	21
8	8
7	7
10	10
6	6
16	17
3	3
3	3
8	8
29	30
28	29
10	11
2	2
20	20
4	4
33	34
3	3
22	23
5	5
7	7
30	31
12	13
27	28
1	1
10	10
2	2
4	5
6	7
11	11
3	3
5	5
16	17
30	31
5	5
2	2
16	17
6	6
4	4
5	5
15	15
18	19
5	6
1	1
1	1
2	3
9	10
2	2
2	2
1	1
30	31
13	13
36	37
33	34
9	10
25	26
17	18
24	25
6	7
4	4
8	8
34	35
7	7
26	27
31	32
6	7
2	2
3	3
15	16
5	5
5	5
12	13
9	10
16	17
16	17
11	11
12	13
5	6
6	7
30	31
19	20
5	6
18	19
22	23
11	11
26	27
5	5
13	14
13	14
10	11
4	4
16	17
16	17
16	17
12	12
4	5
4	4
13	14
5	5
7	8
46	47
5	5
31	31
8	8
3	3
7	7
2	2
5	5
3	3
17	18
11	11
13	14
5	5
14	14
5	5
23	24
11	11
4	4
16	16
5	5
8	8
28	29
2	2
1	1
3	3
14	15
59	60
22	23
5	5
8	8
1	1
56	57
10	10
15	15
6	6
26	27
2	2
9	9
9	10
27	28
6	6
27	28
2	2
8	8
18	18
1	1
29	30
7	7
10	10
2	2
12	13
2	2
4	4
2	2
3	3
1	1
13	13
3	3
6	6
14	14
2	2
14	14
14	15
10	11
4	4
2	2
22	23
10	11
11	11
5	5
9	9
41	42
10	11
31	31
22	23
23	24
16	16
17	18
10	10
10	11
17	18
13	14
9	9
42	43
18	19
1	1
17	18
8	9
28	29
28	29
30	31
17	17
8	8
35	36
7	7
31	32
4	4
1	1
10	11
27	28
22	23
1	1
1	1
5	5
1	1
32	33
22	23
6	6
4	4
17	18
5	5
40	41
3	3
24	25
3	3
4	5
19	19
12	12
12	12
10	11
16	16
12	12
4	4
21	22
5	5
2	2
15	15
8	8
3	3
19	20
21	21
5	5
5	6
13	13
3	3
5	5
1	1
19	20
7	7
13	14
20	21
3	3
19	20
19	20
10	10
5	5
7	7
6	6
5	5
2	2
2	2
23	24
10	10
10	11
14	14
16	17
15	16
21	22
8	8
22	23
23	24
10	10
5	5
4	4
4	5
15	16
2	2
1	1
18	19
5	5
14	15
6	7
18	19
22	23
7	7
19	19
3	3
5	5
9	10
4	4
3	3
14	15
15	16
1	1
16	16
25	26
10	10
2	2
5	5
3	3
14	14
1	1
1	1
3	3
3	3
4	4
12	12
1	1
7	7
8	9
12	13
7	8
3	3
18	19
7	7
5	5
6	6
19	19
1	1
15	16
2	3
8	8
13	14
3	3
27	28
20	21
8	8
8	8
14	15
3	3
4	4
21	22
1	1
2	2
5	5
35	36
34	35
28	29
8	8
21	22
18	19
21	22
3	3
27	28
5	5
15	16
2	2
7	8
13	13
14	15
18	19
48	49
16	16
8	8
17	18
7	7
27	27
15	15
1	1
18	19
21	22
14	15
28	29
12	13
5	5
22	23
1	1
3	3
2	2
22	23
38	39
51	52
22	22
2	2
10	10
19	20
24	25
5	5
14	14
20	21
27	28
21	22
11	11
1	1
18	19
6	6
14	14
3	3
10	11
1	1
19	20
16	17
19	20
13	14
13	13
23	24
13	13
29	30
32	33
27	28
23	24
27	28
10	10
22	23
12	12
9	9
8	8
16	17
15	16
13	14
21	22
40	41
11	12
2	2
2	2
43	44
22	23
22	23
12	12
11	11
4	4
4	4
37	38
1	1
17	18
29	30
2	2
15	15
19	20
1	1
4	4
30	31
7	8
16	17
12	13
5	5
31	32
44	45
17	17
8	8
19	20
35	36
22	22
3	3
13	14
32	33
40	41
6	6
2	2
21	21
25	26
13	13
1	1
29	30
7	7
23	24
19	19
22	23
33	34
40	41
6	7
40	41
12	12
62	63
20	20
28	29
1	1
43	44
16	16
7	7
11	11
9	9
33	34
9	9
40	41
24	25
42	43
4	4
43	44
15	15
20	20
5	5
52	53
23	23
12	12
28	29
11	11
3	3
13	13
22	23
1	1
3	3
43	44
6	6
24	25
2	2
23	24
8	8
24	25
7	7
6	6
5	5
16	17
16	17
7	7
4	4
14	14
41	42
22	22
3	3
1	1
4	5
4	4
6	6
2	2
1	1
26	27
1	1
20	20
21	22
17	18
19	20
15	16
15	15
38	39
22	22
34	35
29	29
20	20
12	13
21	22
28	28
23	23
3	3
14	15
8	8
18	19
2	2
5	5
34	35
25	26
12	12
36	37
24	25
32	33
1	1
16	16
17	17
18	18
3	3
23	23
24	25
8	8
14	14
3	3
24	25
16	16
30	31
41	42
59	60
15	15
2	2
16	16
20	21
3	3
6	6
27	28
7	7
5	5
6	6
12	13
13	13
35	36
25	26
11	11
10	10
21	22
21	22
3	3
9	9
4	4
7	7
40	41
6	6
33	34
30	31
32	33
5	5
9	9
11	11
10	10
16	16
2	2
11	11
26	27
5	5
13	13
6	6
38	39
2	2
42	43
14	14
18	19
20	21
15	15
15	15
11	12
2	2
10	10
7	7
2	2
6	6
7	7
23	24
22	23
20	21
3	3
3	3
32	33
5	5
31	32
27	28
2	2
7	7
14	15
16	17
4	4
11	11
19	20
9	10
4	4
11	11
10	10
11	11
7	8
31	32
15	16
1	1
20	21
34	35
3	3
10	10
3	3
17	18
14	15
2	2
15	16
3	3
5	5
10	10
7	7
13	14
5	5
2	2
8	9
2	2
20	21
13	13
9	9
3	3
1	1
13	13
13	14
16	17
8	9
7	8
1	1
22	23
18	19
2	2
5	6
7	8
1	1
1	1
4	4
22	23
5	6
3	3
9	10
4	4
3	3
3	3
1	1
8	9
9	10
15	16
6	6
31	32
2	2
4	4
3	4
1	1
3	4
13	14
56	57
3	4
22	23
5	6
3	3
5	5
3	3
1	1
5	6
12	12
72	73
8	8
32	33
7	7
5	5
10	10
4	4
15	16
1	1
31	32
37	38
45	46
40	41
11	12
39	40
20	21
2	2
2	3
14	15
1	1
6	6
7	7
21	22
2	2
30	31
26	27
15	15
8	8
9	9
6	6
12	13
1	1
11	11
5	5
6	6
3	3
20	20
5	5
10	10
4	4
16	17
26	27
6	6
16	17
5	5
7	7
8	9
7	7
8	8
6	6
3	3
4	4
2	2
9	10
1	1
8	8
5	5
7	8
2	2
9	9
16	17
3	3
23	24
16	17
3	3
10	10
9	9
1	1
3	3
11	12
50	51
5	5
19	20
7	8
27	28
4	4
7	7
18	19
11	11
6	6
6	6
2	2
1	1
1	1
9	10
19	20
2	2
8	8
3	3
11	12
3	4
6	6
6	6
22	23
2	2
2	2
16	17
6	6
9	10
21	22
2	2
24	25
14	14
7	7
3	3
3	3
9	9
28	29
4	4
2	2
1	1
14	15
19	20
27	28
14	14
9	9
7	7
2	2
19	19
6	6
23	24
2	2
8	8
19	19
18	18
10	10
8	8
22	22
20	21
9	9
2	2
10	10
4	4
17	18
26	27
4	5
9	10
22	23
6	6
34	35
16	16
7	7
4	4
2	2
4	4
3	3
4	4
19	19
10	10
5	5
12	12
5	5
24	24
13	14
1	1
4	4
1	1
2	2
1	1
3	4
5	5
9	10
37	38
22	22
19	19
3	3
14	14
2	2
2	2
1	1
13	13
4	4
13	13
6	6
34	35
35	36
4	4
21	22
48	49
23	24
3	3
11	11
28	29
30	31
9	9
6	6
9	9
12	12
26	27
43	44
9	9
15	16
2	2
13	13
8	8
5	5
7	7
15	16
2	2
17	18
2	2
2	2
6	6
10	10
18	19
1	1
20	21
6	6
3	3
11	12
5	5
4	4
9	10
18	19
1	1
17	18
17	18
2	2
4	4
10	11
3	3
9	10
7	7
12	13
21	22
26	27
4	4
7	8
25	26
7	8
31	32
19	19
14	15
23	23
4	4
6	7
19	19
25	26
9	9
7	7
6	6
1	1
8	9
10	11
8	8
1	1
8	8
3	3
8	8
5	5
1	1
13	13
8	8
18	18
2	2
13	14
6	6
5	6
11	11
8	8
10	10
2	2
3	3
4	4
3	3
9	10
14	15
4	4
10	10
20	21
1	1
1	1
14	15
1	1
14	15
14	15
16	17
18	19
4	4
4	4
5	6
3	3
2	2
16	17
18	19
12	12
18	19
15	16
19	20
40	41
10	10
6	6
5	5
5	5
7	8
1	1
3	3
26	27
5	5
7	7
23	24
14	15
12	12
2	2
15	16
17	18
8	9
1	1
10	10
9	9
2	2
18	19
1	1
4	4
9	9
5	5
32	33
8	8
9	9
6	6
37	38
7	8
2	2
7	7
11	12
14	15
6	6
7	7
3	3
6	6
7	8
3	3
10	10
10	10
1	1
2	2
4	4
2	2
24	25
3	3
4	5
1	1
3	4
10	10
18	19
2	2
3	3
3	3
2	2
4	4
4	4
3	3
20	21
52	53
23	23
28	28
21	21
15	15
9	9
9	10
9	9
15	16
8	8
18	18
2	2
8	9
7	7
7	7
32	32
6	6
2	2
4	4
25	26
6	6
2	2
1	1
11	12
8	9
14	15
2	2
2	2
11	12
31	32
15	15
3	3
4	4
29	30
8	8
8	8
26	27
9	9
2	2
16	17
38	39
10	10
9	9
21	22
2	2
8	8
6	6
4	4
16	17
7	7
18	18
20	21
10	11
6	6
7	8
32	33
3	3
37	38
2	2
22	23
1	1
2	2
26	27
1	1
22	23
17	18
15	15
11	12
6	7
33	34
6	7
1	1
3	3
11	11
4	4
3	3
15	16
57	58
4	4
25	26
4	4
6	6
11	11
17	18
13	13
3	3
6	7
2	2
20	21
4	4
5	5
2	3
3	4
3	3
33	34
14	14
2	2
11	12
1	1
15	15
3	4
12	12
15	16
18	19
12	12
2	2
6	6
11	11
18	19
9	10
5	5
2	2
2	2
3	3
1	1
2	2
11	12
18	19
16	17
8	8
7	7
13	14
1	1
1	1
4	4
8	9
1	1
16	16
3	3
6	6
22	23
19	20
4	4
2	2
10	10
3	3
19	20
2	2
5	5
6	6
4	4
8	9
2	2
4	4
5	5
12	12
17	18
2	2
21	21
7	7
18	19
5	5
2	3
8	9
4	4
10	11
3	3
1	1
2	2
12	12
2	3
5	5
16	16
5	5
8	8
9	10
13	14
5	5
8	9
3	3
1	1
3	3
6	6
6	6
6	7
14	15
4	4
25	26
33	34
6	6
4	4
3	3
2	2
8	9
13	13
18	19
19	20
23	24
24	25
15	16
11	11
5	5
14	15
4	4
5	6
4	5
51	52
15	15
7	7
5	5
21	22
1	1
20	20
15	16
21	21
4	4
1	1
7	7
2	2
12	12
14	15
7	7
3	3
8	8
5	5
1	1
7	7
2	2
4	5
1	1
2	2
6	6
23	24
18	19
18	19
5	6
3	3
15	16
12	13
13	14
9	10
5	5
14	15
4	4
13	14
7	8
6	7
5	5
13	13
3	3
23	24
2	2
15	16
8	8
1	1
19	20
2	2
16	16
2	2
12	13
4	4
3	4
17	18
13	13
10	10
12	12
16	17
6	6
1	1
57	58
3	3
2	2
32	33
4	5
5	5
18	19
8	9
31	32
2	2
5	5
12	12
9	9
5	5
