21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	224
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	335
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	224
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	224
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	335
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	224
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	335
21	21
21	21
21	21
